common_region,year,ccus_project_count,annual_ccus_capacity_tpa,annual_ccus_capacity_mtpa,cumulative_ccus_capacity_tpa,cumulative_ccus_capacity_mtpa,operating_project_count,planned_project_count,under_construction_project_count
Lithuania,2015,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2016,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2017,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2018,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2019,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2020,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2021,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2022,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2023,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2024,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2025,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2026,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2027,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2028,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2029,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2030,1,300000.0,0.3,300000.0,0.3,0,1,0
Lithuania,2031,0,0.0,0.0,300000.0,0.3,0,0,0
Lithuania,2032,0,0.0,0.0,300000.0,0.3,0,0,0
Lithuania,2033,0,0.0,0.0,300000.0,0.3,0,0,0
Lithuania,2034,0,0.0,0.0,300000.0,0.3,0,0,0
Lithuania,2035,0,0.0,0.0,300000.0,0.3,0,0,0
Luxembourg,2010,1,0.0,0.0,0.0,0.0,0,1,0
Luxembourg,2011,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2012,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2013,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2014,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2015,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2016,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2017,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2018,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2019,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2020,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2021,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2022,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2023,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2024,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2025,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2026,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2027,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2028,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2029,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2030,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2031,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2032,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2033,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2034,0,0.0,0.0,0.0,0.0,0,0,0
Luxembourg,2035,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2010,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2011,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2012,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2013,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2014,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2015,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2016,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2017,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2018,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2019,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2020,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2021,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2022,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2023,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2024,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2025,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2026,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2027,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2028,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2029,0,0.0,0.0,0.0,0.0,0,0,0
Lybia,2030,1,1600000.0,1.6,1600000.0,1.6,0,1,0
Lybia,2031,0,0.0,0.0,1600000.0,1.6,0,0,0
Lybia,2032,0,0.0,0.0,1600000.0,1.6,0,0,0
Lybia,2033,0,0.0,0.0,1600000.0,1.6,0,0,0
Lybia,2034,0,0.0,0.0,1600000.0,1.6,0,0,0
Lybia,2035,0,0.0,0.0,1600000.0,1.6,0,0,0
Malaysia,2010,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2011,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2012,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2013,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2014,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2015,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2016,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2017,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2018,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2019,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2020,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2021,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2022,1,0.0,0.0,0.0,0.0,0,1,0
Malaysia,2023,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2024,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2025,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2026,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2027,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2028,0,0.0,0.0,0.0,0.0,0,0,0
Malaysia,2029,1,0.0,0.0,0.0,0.0,0,1,0
Malaysia,2030,2,8300000.0,8.3,8300000.0,8.3,0,1,1
Malaysia,2031,0,0.0,0.0,8300000.0,8.3,0,0,0
Malaysia,2032,0,0.0,0.0,8300000.0,8.3,0,0,0
Malaysia,2033,0,0.0,0.0,8300000.0,8.3,0,0,0
Malaysia,2034,0,0.0,0.0,8300000.0,8.3,0,0,0
Malaysia,2035,0,0.0,0.0,8300000.0,8.3,0,0,0
Mexico,2010,1,0.0,0.0,0.0,0.0,0,1,0
Mexico,2011,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2012,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2013,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2014,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2015,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2016,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2017,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2018,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2019,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2020,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2021,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2022,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2023,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2024,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2025,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2026,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2027,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2028,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2029,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2030,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2031,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2032,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2033,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2034,0,0.0,0.0,0.0,0.0,0,0,0
Mexico,2035,0,0.0,0.0,0.0,0.0,0,0,0
Middle East,2010,0,0.0,0.0,0.0,0.0,0,0,0
Middle East,2011,0,0.0,0.0,0.0,0.0,0,0,0
Middle East,2012,0,0.0,0.0,0.0,0.0,0,0,0
Middle East,2013,0,0.0,0.0,0.0,0.0,0,0,0
Middle East,2014,0,0.0,0.0,0.0,0.0,0,0,0
Middle East,2015,1,800000.0,0.8,800000.0,0.8,1,0,0
Middle East,2016,1,800000.0,0.8,1600000.0,1.6,1,0,0
Middle East,2017,0,0.0,0.0,1600000.0,1.6,0,0,0
Middle East,2018,0,0.0,0.0,1600000.0,1.6,0,0,0
Middle East,2019,1,2200000.0,2.2,3800000.0,3.8,1,0,0
Middle East,2020,0,0.0,0.0,3800000.0,3.8,0,0,0
Middle East,2021,0,0.0,0.0,3800000.0,3.8,0,0,0
Middle East,2022,1,460000.0,0.46,4260000.0,4.26,0,1,0
Middle East,2023,4,1000000.0,1.0,5260000.0,5.26,0,4,0
Middle East,2024,5,5436000.0,5.436,10696000.0,10.696,0,5,0
Middle East,2025,2,1000.0,0.001,10697000.0,10.697,1,1,0
Middle East,2026,3,3000000.0,3.0,13697000.0,13.697,0,0,3
Middle East,2027,3,19300000.0,19.3,32997000.0,32.997,0,0,3
Middle East,2028,1,1500000.0,1.5,34497000.0,34.497,0,0,1
Middle East,2029,0,0.0,0.0,34497000.0,34.497,0,0,0
Middle East,2030,3,8875000.0,8.875,43372000.0,43.372,0,3,0
Middle East,2031,0,0.0,0.0,43372000.0,43.372,0,0,0
Middle East,2032,0,0.0,0.0,43372000.0,43.372,0,0,0
Middle East,2033,0,0.0,0.0,43372000.0,43.372,0,0,0
Middle East,2034,0,0.0,0.0,43372000.0,43.372,0,0,0
Middle East,2035,0,0.0,0.0,43372000.0,43.372,0,0,0
Multiple Europe,2010,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2011,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2012,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2013,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2014,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2015,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2016,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2017,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2018,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2019,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2020,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2021,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2022,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2023,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2024,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2025,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2026,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2027,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2028,0,0.0,0.0,0.0,0.0,0,0,0
Multiple Europe,2029,1,10000000.0,10.0,10000000.0,10.0,0,1,0
Multiple Europe,2030,0,0.0,0.0,10000000.0,10.0,0,0,0
Multiple Europe,2031,0,0.0,0.0,10000000.0,10.0,0,0,0
Multiple Europe,2032,0,0.0,0.0,10000000.0,10.0,0,0,0
Multiple Europe,2033,0,0.0,0.0,10000000.0,10.0,0,0,0
Multiple Europe,2034,0,0.0,0.0,10000000.0,10.0,0,0,0
Multiple Europe,2035,0,0.0,0.0,10000000.0,10.0,0,0,0
Netherlands-Belgium,2010,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Belgium,2011,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Belgium,2012,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Belgium,2013,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Belgium,2014,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Belgium,2015,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Belgium,2016,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Belgium,2017,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Belgium,2018,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Belgium,2019,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Belgium,2020,1,6500000.0,6.5,6500000.0,6.5,0,0,0
Netherlands-Belgium,2021,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2022,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2023,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2024,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2025,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2026,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2027,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2028,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2029,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2030,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2031,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2032,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2033,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2034,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Belgium,2035,0,0.0,0.0,6500000.0,6.5,0,0,0
Netherlands-Norway,2010,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2011,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2012,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2013,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2014,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2015,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2016,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2017,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2018,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2019,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2020,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2021,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2022,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2023,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2024,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2025,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2026,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2027,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2028,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2029,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2030,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2031,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2032,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2033,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2034,0,0.0,0.0,0.0,0.0,0,0,0
Netherlands-Norway,2035,1,20000000.0,20.0,20000000.0,20.0,0,1,0
New Zealand,2010,0,0.0,0.0,0.0,0.0,0,0,0
New Zealand,2011,0,0.0,0.0,0.0,0.0,0,0,0
New Zealand,2012,0,0.0,0.0,0.0,0.0,0,0,0
New Zealand,2013,0,0.0,0.0,0.0,0.0,0,0,0
New Zealand,2014,0,0.0,0.0,0.0,0.0,0,0,0
New Zealand,2015,0,0.0,0.0,0.0,0.0,0,0,0
New Zealand,2016,0,0.0,0.0,0.0,0.0,0,0,0
New Zealand,2017,0,0.0,0.0,0.0,0.0,0,0,0
New Zealand,2018,1,1000000.0,1.0,1000000.0,1.0,0,1,0
New Zealand,2019,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2020,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2021,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2022,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2023,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2024,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2025,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2026,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2027,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2028,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2029,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2030,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2031,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2032,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2033,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2034,0,0.0,0.0,1000000.0,1.0,0,0,0
New Zealand,2035,0,0.0,0.0,1000000.0,1.0,0,0,0
North America,2010,3,7820000.0,7.82,7820000.0,7.82,2,1,0
North America,2011,1,330000.0,0.33,8150000.0,8.15,0,0,0
North America,2012,1,160000.0,0.16,8310000.0,8.31,1,0,0
North America,2013,6,7300000.0,7.3,15610000.0,15.61,4,2,0
North America,2014,1,1000000.0,1.0,16610000.0,16.61,1,0,0
North America,2015,1,1000000.0,1.0,17610000.0,17.61,1,0,0
North America,2016,1,1400000.0,1.4,19010000.0,19.01,1,0,0
North America,2017,6,13790000.0,13.79,32800000.0,32.8,2,2,0
North America,2018,2,2000000.0,2.0,34800000.0,34.8,0,1,0
North America,2019,6,11350000.0,11.35,46150000.0,46.15,0,6,0
North America,2020,10,30361000.0,30.361,76511000.0,76.511,5,5,0
North America,2021,29,29008000.0,29.008,105519000.0,105.519,0,28,0
North America,2022,54,61848000.0,61.848,167367000.0,167.367,1,49,1
North America,2023,77,437949000.0,437.949,605316000.0,605.316,5,66,0
North America,2024,28,7482000.0,7.482,612798000.0,612.798,3,22,1
North America,2025,25,42850000.0,42.85,655648000.0,655.648,12,8,0
North America,2026,19,49724000.0,49.724,705372000.0,705.372,0,3,12
North America,2027,46,120947000.0,120.947,826319000.0,826.319,0,43,0
North America,2028,85,155524000.0,155.524,981843000.0,981.843,0,76,5
North America,2029,23,50715000.0,50.715,1032558000.0,1032.558,0,18,4
North America,2030,29,134140000.0,134.14,1166698000.0,1166.698,0,29,0
North America,2031,1,1924000.0,1.924,1168622000.0,1168.622,0,1,0
North America,2032,3,3850000.0,3.85,1172472000.0,1172.472,0,3,0
North America,2033,0,0.0,0.0,1172472000.0,1172.472,0,0,0
North America,2034,1,1180000.0,1.18,1173652000.0,1173.652,0,1,0
North America,2035,1,500000.0,0.5,1174152000.0,1174.152,0,1,0
Oman,2010,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2011,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2012,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2013,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2014,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2015,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2016,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2017,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2018,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2019,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2020,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2021,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2022,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2023,1,0.0,0.0,0.0,0.0,0,1,0
Oman,2024,1,0.0,0.0,0.0,0.0,0,1,0
Oman,2025,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2026,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2027,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2028,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2029,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2030,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2031,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2032,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2033,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2034,0,0.0,0.0,0.0,0.0,0,0,0
Oman,2035,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2010,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2011,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2012,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2013,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2014,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2015,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2016,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2017,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2018,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2019,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2020,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2021,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2022,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2023,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2024,0,0.0,0.0,0.0,0.0,0,0,0
Oman-United Arab Emirates,2025,1,1000.0,0.001,1000.0,0.001,1,0,0
Oman-United Arab Emirates,2026,1,0.0,0.0,1000.0,0.001,0,0,1
Oman-United Arab Emirates,2027,0,0.0,0.0,1000.0,0.001,0,0,0
Oman-United Arab Emirates,2028,0,0.0,0.0,1000.0,0.001,0,0,0
Oman-United Arab Emirates,2029,0,0.0,0.0,1000.0,0.001,0,0,0
Oman-United Arab Emirates,2030,0,0.0,0.0,1000.0,0.001,0,0,0
Oman-United Arab Emirates,2031,0,0.0,0.0,1000.0,0.001,0,0,0
Oman-United Arab Emirates,2032,0,0.0,0.0,1000.0,0.001,0,0,0
Oman-United Arab Emirates,2033,0,0.0,0.0,1000.0,0.001,0,0,0
Oman-United Arab Emirates,2034,0,0.0,0.0,1000.0,0.001,0,0,0
Oman-United Arab Emirates,2035,0,0.0,0.0,1000.0,0.001,0,0,0
Other Asia Pacific,2010,4,1600000.0,1.6,1600000.0,1.6,0,3,0
Other Asia Pacific,2011,0,0.0,0.0,1600000.0,1.6,0,0,0
Other Asia Pacific,2012,0,0.0,0.0,1600000.0,1.6,0,0,0
Other Asia Pacific,2013,0,0.0,0.0,1600000.0,1.6,0,0,0
Other Asia Pacific,2014,0,0.0,0.0,1600000.0,1.6,0,0,0
Other Asia Pacific,2015,1,100000.0,0.1,1700000.0,1.7,1,0,0
Other Asia Pacific,2016,0,0.0,0.0,1700000.0,1.7,0,0,0
Other Asia Pacific,2017,0,0.0,0.0,1700000.0,1.7,0,0,0
Other Asia Pacific,2018,1,600000.0,0.6,2300000.0,2.3,1,0,0
Other Asia Pacific,2019,0,0.0,0.0,2300000.0,2.3,0,0,0
Other Asia Pacific,2020,1,180000.0,0.18,2480000.0,2.48,1,0,0
Other Asia Pacific,2021,3,2350000.0,2.35,4830000.0,4.83,2,1,0
Other Asia Pacific,2022,8,11300000.0,11.3,16130000.0,16.13,2,6,0
Other Asia Pacific,2023,17,6360000.0,6.36,22490000.0,22.49,6,11,0
Other Asia Pacific,2024,12,3650000.0,3.65,26140000.0,26.14,6,6,0
Other Asia Pacific,2025,4,2260000.0,2.26,28400000.0,28.4,3,1,0
Other Asia Pacific,2026,4,2500000.0,2.5,30900000.0,30.9,0,0,4
Other Asia Pacific,2027,6,6410000.0,6.41,37310000.0,37.31,0,5,1
Other Asia Pacific,2028,10,7980000.0,7.98,45290000.0,45.29,0,9,1
Other Asia Pacific,2029,3,600000.0,0.6,45890000.0,45.89,0,2,1
Other Asia Pacific,2030,36,30230000.0,30.23,76120000.0,76.12,0,35,1
Other Asia Pacific,2031,1,0.0,0.0,76120000.0,76.12,0,1,0
Other Asia Pacific,2032,1,0.0,0.0,76120000.0,76.12,0,1,0
Other Asia Pacific,2033,1,3000000.0,3.0,79120000.0,79.12,0,1,0
Other Asia Pacific,2034,0,0.0,0.0,79120000.0,79.12,0,0,0
Other Asia Pacific,2035,0,0.0,0.0,79120000.0,79.12,0,0,0
Papua New Guinea,2010,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2011,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2012,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2013,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2014,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2015,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2016,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2017,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2018,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2019,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2020,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2021,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2022,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2023,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2024,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2025,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2026,0,0.0,0.0,0.0,0.0,0,0,0
Papua New Guinea,2027,1,1000000.0,1.0,1000000.0,1.0,0,1,0
Papua New Guinea,2028,0,0.0,0.0,1000000.0,1.0,0,0,0
Papua New Guinea,2029,0,0.0,0.0,1000000.0,1.0,0,0,0
Papua New Guinea,2030,0,0.0,0.0,1000000.0,1.0,0,0,0
Papua New Guinea,2031,0,0.0,0.0,1000000.0,1.0,0,0,0
Papua New Guinea,2032,0,0.0,0.0,1000000.0,1.0,0,0,0
Papua New Guinea,2033,0,0.0,0.0,1000000.0,1.0,0,0,0
Papua New Guinea,2034,0,0.0,0.0,1000000.0,1.0,0,0,0
Papua New Guinea,2035,0,0.0,0.0,1000000.0,1.0,0,0,0
People's Republic of China,2010,1,200000.0,0.2,200000.0,0.2,0,1,0
People's Republic of China,2011,0,0.0,0.0,200000.0,0.2,0,0,0
People's Republic of China,2012,0,0.0,0.0,200000.0,0.2,0,0,0
People's Republic of China,2013,0,0.0,0.0,200000.0,0.2,0,0,0
People's Republic of China,2014,0,0.0,0.0,200000.0,0.2,0,0,0
People's Republic of China,2015,1,100000.0,0.1,300000.0,0.3,1,0,0
People's Republic of China,2016,0,0.0,0.0,300000.0,0.3,0,0,0
People's Republic of China,2017,0,0.0,0.0,300000.0,0.3,0,0,0
